setup_id,weights,n_logs,mean_accuracy_full,mean_accuracy_action,mean_regret_full,mean_regret_action,median_rank_full,median_rank_action,mean_train_instances,description,model_kind,feature_set,data_regime,action_space,n_estimators,random_state,notes
B4_apdtm_cls_cash_features_cash_full_clean_default,mix-simp,18,0.7340792715981863,0.8139174718247049,0.12992727699252418,0.03015709103783361,119.5,3.0,132.22222222222223,"APDTM-style classifier trained on CASH features, full CASH dataset.",classifier,cash,cash_full,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B4_apdtm_cls_cash_features_cash_full_clean_default,pre+gen,18,0.6665088256408764,0.9355480974660106,0.21091330185679746,0.00948493046169889,83.0,1.0,132.22222222222223,"APDTM-style classifier trained on CASH features, full CASH dataset.",classifier,cash,cash_full,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B4_apdtm_cls_cash_features_cash_full_clean_default,pre+sim,18,0.6548877112971593,0.9304249889992815,0.24887041559448608,0.01689681236296522,96.0,1.0,132.22222222222223,"APDTM-style classifier trained on CASH features, full CASH dataset.",classifier,cash,cash_full,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B4_apdtm_cls_cash_features_cash_full_clean_default,prec,18,0.6743952827927314,0.949412772083722,0.29762724641905064,0.008746612940332174,103.0,1.0,132.22222222222223,"APDTM-style classifier trained on CASH features, full CASH dataset.",classifier,cash,cash_full,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
B4_apdtm_cls_cash_features_cash_full_clean_default,simp,18,0.5380519872583682,0.5988557138860694,0.37604704256044075,0.13324449273106664,133.0,3.0,132.22222222222223,"APDTM-style classifier trained on CASH features, full CASH dataset.",classifier,cash,cash_full,apdtm5_default,100,10,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C0_cash_reg_apdtm_features_cash_real_default,equal,16,0.6191664860418246,0.7536668790090435,0.2165087288376119,0.08631547547718507,101.0,1.0,60.9375,CASH-style regressor using APDTM features and APDTM default metrics on real logs.,regressor,apdtm,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C0_cash_reg_apdtm_features_cash_real_default,fit+gen,16,0.8682736348799753,0.8909610334429553,0.09891191908635538,0.08026784491105739,7.0,1.0,60.9375,CASH-style regressor using APDTM features and APDTM default metrics on real logs.,regressor,apdtm,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C0_cash_reg_apdtm_features_cash_real_default,fit+pre,16,0.7148958500837423,0.8427670327689408,0.21941050972397833,0.07877212203163206,49.0,1.0,60.9375,CASH-style regressor using APDTM features and APDTM default metrics on real logs.,regressor,apdtm,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C0_cash_reg_apdtm_features_cash_real_default,fit+sim,16,0.6900833110380273,0.7190115159265112,0.21833056394422948,0.13509350140277432,53.0,2.0,60.9375,CASH-style regressor using APDTM features and APDTM default metrics on real logs.,regressor,apdtm,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C0_cash_reg_apdtm_features_cash_real_default,fitn,16,0.965149848534227,0.9634184430540086,0.03371884502788055,0.03371884502788055,1.0,1.0,60.9375,CASH-style regressor using APDTM features and APDTM default metrics on real logs.,regressor,apdtm,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C0_cash_reg_apdtm_features_cash_real_default,gen+sim,16,0.6150717569564979,0.7765008634350576,0.2693384830673693,0.10247805849988237,45.0,1.0,60.9375,CASH-style regressor using APDTM features and APDTM default metrics on real logs.,regressor,apdtm,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C0_cash_reg_apdtm_features_cash_real_default,gene,16,0.7695318600361741,0.8531005365556952,0.14813193838805777,0.0845848700306757,48.0,1.0,60.9375,CASH-style regressor using APDTM features and APDTM default metrics on real logs.,regressor,apdtm,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C0_cash_reg_apdtm_features_cash_real_default,mix-fit,16,0.6747586356460333,0.789715653340531,0.20528339056195807,0.08680132438132755,73.0,1.0,60.9375,CASH-style regressor using APDTM features and APDTM default metrics on real logs.,regressor,apdtm,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C0_cash_reg_apdtm_features_cash_real_default,mix-gen,16,0.550232478091023,0.6322262031817539,0.23625282393217478,0.09398857756866275,127.0,2.0,60.9375,CASH-style regressor using APDTM features and APDTM default metrics on real logs.,regressor,apdtm,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C0_cash_reg_apdtm_features_cash_real_default,mix-prec,16,0.6220281560289178,0.7489551779473118,0.23686518680405583,0.07511017761190801,82.0,1.0,60.9375,CASH-style regressor using APDTM features and APDTM default metrics on real logs.,regressor,apdtm,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C0_cash_reg_apdtm_features_cash_real_default,mix-simp,16,0.6206778333672032,0.6441175077788892,0.22530016570359832,0.12265686269663822,95.0,2.0,60.9375,CASH-style regressor using APDTM features and APDTM default metrics on real logs.,regressor,apdtm,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C0_cash_reg_apdtm_features_cash_real_default,pre+gen,16,0.561778018625383,0.71875,0.27770012055799986,0.06548911042970139,100.0,1.0,60.9375,CASH-style regressor using APDTM features and APDTM default metrics on real logs.,regressor,apdtm,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C0_cash_reg_apdtm_features_cash_real_default,pre+sim,16,0.5947859462739067,0.7659812339121732,0.2943985223588701,0.046317622382140905,108.0,1.0,60.9375,CASH-style regressor using APDTM features and APDTM default metrics on real logs.,regressor,apdtm,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C0_cash_reg_apdtm_features_cash_real_default,prec,16,0.641102857461047,0.7787624081453232,0.3241770147416634,0.011449317115889554,106.0,1.0,60.9375,CASH-style regressor using APDTM features and APDTM default metrics on real logs.,regressor,apdtm,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C0_cash_reg_apdtm_features_cash_real_default,simp,16,0.5450388737880605,0.5962907193191271,0.3752890042961183,0.11674953438761565,105.0,1.0,60.9375,CASH-style regressor using APDTM features and APDTM default metrics on real logs.,regressor,apdtm,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C1_cash_reg_cash_features_cash_real_default,equal,18,0.7400347972556967,0.9276685779908327,0.13082530944581083,0.006323908326473079,92.0,1.0,82.63888888888889,"CASH regressor using CASH features, real logs only, APDTM-5 default representatives.",regressor,cash,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C1_cash_reg_cash_features_cash_real_default,fit+gen,18,0.964636429498721,0.9929983929710823,0.0182918326128044,0.0014752790473319445,4.0,1.0,82.63888888888889,"CASH regressor using CASH features, real logs only, APDTM-5 default representatives.",regressor,cash,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C1_cash_reg_cash_features_cash_real_default,fit+pre,18,0.8220297627887934,0.9991262513501697,0.12974971602828092,0.00019535141215352373,44.0,1.0,82.63888888888889,"CASH regressor using CASH features, real logs only, APDTM-5 default representatives.",regressor,cash,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C1_cash_reg_cash_features_cash_real_default,fit+sim,18,0.8480081138393637,0.8762052932236013,0.08675315050619099,0.008426673567789764,53.0,1.0,82.63888888888889,"CASH regressor using CASH features, real logs only, APDTM-5 default representatives.",regressor,cash,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C1_cash_reg_cash_features_cash_real_default,fitn,18,0.9990257738367601,0.9986653178346789,0.0005596853750192857,0.0005596853750192857,1.0,1.0,82.63888888888889,"CASH regressor using CASH features, real logs only, APDTM-5 default representatives.",regressor,cash,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C1_cash_reg_cash_features_cash_real_default,gen+sim,18,0.6852051358233955,0.826146710764453,0.19856908405149848,0.045962558048336453,65.5,1.0,82.63888888888889,"CASH regressor using CASH features, real logs only, APDTM-5 default representatives.",regressor,cash,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C1_cash_reg_cash_features_cash_real_default,gene,18,0.8840410152517664,0.9870008996001067,0.060044035131318556,0.0023985603113828757,23.0,1.0,82.63888888888889,"CASH regressor using CASH features, real logs only, APDTM-5 default representatives.",regressor,cash,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C1_cash_reg_cash_features_cash_real_default,mix-fit,18,0.796420341965002,0.9519694696360275,0.11455843345898623,0.0027619399529378963,55.0,1.0,82.63888888888889,"CASH regressor using CASH features, real logs only, APDTM-5 default representatives.",regressor,cash,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C1_cash_reg_cash_features_cash_real_default,mix-gen,18,0.6562670703441279,0.7845576683818719,0.16167652883700898,0.02275947283591716,128.0,1.0,82.63888888888889,"CASH regressor using CASH features, real logs only, APDTM-5 default representatives.",regressor,cash,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C1_cash_reg_cash_features_cash_real_default,mix-prec,18,0.7243664286438911,0.9157379359531661,0.1598694912552232,0.006771969951462338,73.0,1.0,82.63888888888889,"CASH regressor using CASH features, real logs only, APDTM-5 default representatives.",regressor,cash,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C1_cash_reg_cash_features_cash_real_default,mix-simp,18,0.7779827470850956,0.9138902940337135,0.11121125393996564,0.01144106798527509,98.5,1.0,82.63888888888889,"CASH regressor using CASH features, real logs only, APDTM-5 default representatives.",regressor,cash,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C1_cash_reg_cash_features_cash_real_default,pre+gen,18,0.6458746875304977,0.8888888888888888,0.21405044208927462,0.012622070694176046,95.0,1.0,82.63888888888889,"CASH regressor using CASH features, real logs only, APDTM-5 default representatives.",regressor,cash,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C1_cash_reg_cash_features_cash_real_default,pre+sim,18,0.6549475087662402,0.9308722079219317,0.24884196589448665,0.016868362662965798,96.0,1.0,82.63888888888889,"CASH regressor using CASH features, real logs only, APDTM-5 default representatives.",regressor,cash,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C1_cash_reg_cash_features_cash_real_default,prec,18,0.6698530937084829,0.8311221405736205,0.2989046262393645,0.010023992760646002,103.0,1.0,82.63888888888889,"CASH regressor using CASH features, real logs only, APDTM-5 default representatives.",regressor,cash,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C1_cash_reg_cash_features_cash_real_default,simp,18,0.6206967412896791,0.8062735292548762,0.3061174940197707,0.0633149441903966,93.0,1.0,82.63888888888889,"CASH regressor using CASH features, real logs only, APDTM-5 default representatives.",regressor,cash,cash_real,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C2_cash_reg_cash_features_cash_full_clean_apdtm5_default,equal,18,0.7331223034943792,0.9129346589391658,0.13694188219852738,0.0124404810791896,101.0,1.0,970.6388888888889,"CASH regressor, full CASH dataset, APDTM-5 default representatives.",regressor,cash,cash_full,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C2_cash_reg_cash_features_cash_full_clean_apdtm5_default,fit+gen,18,0.9548588448193893,0.9722508087816942,0.023681569637053243,0.006865016071580786,7.0,1.0,970.6388888888889,"CASH regressor, full CASH dataset, APDTM-5 default representatives.",regressor,cash,cash_full,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C2_cash_reg_cash_features_cash_full_clean_apdtm5_default,fit+pre,18,0.8100869502281901,0.9794451695310938,0.13823133575457683,0.008676971138449414,44.0,1.0,970.6388888888889,"CASH regressor, full CASH dataset, APDTM-5 default representatives.",regressor,cash,cash_full,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C2_cash_reg_cash_features_cash_full_clean_apdtm5_default,fit+sim,18,0.8479107299517785,0.8551583734088738,0.08690206303364562,0.0085755860952444,54.5,1.0,970.6388888888889,"CASH regressor, full CASH dataset, APDTM-5 default representatives.",regressor,cash,cash_full,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C2_cash_reg_cash_features_cash_full_clean_apdtm5_default,fitn,18,0.9974213683657795,0.9960666833098044,0.0018330455716152932,0.0018330455716152932,1.0,1.0,970.6388888888889,"CASH regressor, full CASH dataset, APDTM-5 default representatives.",regressor,cash,cash_full,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C2_cash_reg_cash_features_cash_full_clean_apdtm5_default,gen+sim,18,0.7196146855419269,0.8764049462971337,0.17138918066021747,0.01878265465705543,76.0,1.0,970.6388888888889,"CASH regressor, full CASH dataset, APDTM-5 default representatives.",regressor,cash,cash_full,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C2_cash_reg_cash_features_cash_full_clean_apdtm5_default,gene,18,0.8715728716828909,0.9257737248350105,0.06517876809688734,0.007533293276951665,41.0,1.0,970.6388888888889,"CASH regressor, full CASH dataset, APDTM-5 default representatives.",regressor,cash,cash_full,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C2_cash_reg_cash_features_cash_full_clean_apdtm5_default,mix-fit,18,0.7848848370635139,0.9394166675711619,0.12295528099037448,0.011158787484326133,78.5,1.0,970.6388888888889,"CASH regressor, full CASH dataset, APDTM-5 default representatives.",regressor,cash,cash_full,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C2_cash_reg_cash_features_cash_full_clean_apdtm5_default,mix-gen,18,0.6619429413956638,0.7726406464530514,0.16247084433559789,0.023553788334506092,132.0,1.0,970.6388888888889,"CASH regressor, full CASH dataset, APDTM-5 default representatives.",regressor,cash,cash_full,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C2_cash_reg_cash_features_cash_full_clean_apdtm5_default,mix-prec,18,0.7171730277563139,0.903710815578771,0.16478391006635562,0.01168638876259474,73.0,1.0,970.6388888888889,"CASH regressor, full CASH dataset, APDTM-5 default representatives.",regressor,cash,cash_full,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C2_cash_reg_cash_features_cash_full_clean_apdtm5_default,mix-simp,18,0.7759025563283444,0.9183788786769134,0.11007471277494707,0.010304526820256506,95.0,1.0,970.6388888888889,"CASH regressor, full CASH dataset, APDTM-5 default representatives.",regressor,cash,cash_full,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C2_cash_reg_cash_features_cash_full_clean_apdtm5_default,pre+gen,18,0.6330078395665756,0.8614361034525929,0.22640277748715812,0.02497440609205956,92.5,1.0,970.6388888888889,"CASH regressor, full CASH dataset, APDTM-5 default representatives.",regressor,cash,cash_full,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C2_cash_reg_cash_features_cash_full_clean_apdtm5_default,pre+sim,18,0.654170221265492,0.9165068066046084,0.2539072382429449,0.02193363501142405,82.5,1.0,970.6388888888889,"CASH regressor, full CASH dataset, APDTM-5 default representatives.",regressor,cash,cash_full,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C2_cash_reg_cash_features_cash_full_clean_apdtm5_default,prec,18,0.6449262647259766,0.8284207210422827,0.3088801603328901,0.019999526854171615,103.0,1.0,970.6388888888889,"CASH regressor, full CASH dataset, APDTM-5 default representatives.",regressor,cash,cash_full,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C2_cash_reg_cash_features_cash_full_clean_apdtm5_default,simp,18,0.6554550751174445,0.8621238936346777,0.27995267329832163,0.03715012346894754,93.0,1.0,970.6388888888889,"CASH regressor, full CASH dataset, APDTM-5 default representatives.",regressor,cash,cash_full,apdtm5_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,equal,18,0.9090683953065911,0.8777774449349933,0.04263416454105072,0.02978056603953995,11.5,6.0,16927.444444444445,"CASH regressor, full CASH dataset, APDTM-compatible algorithms with hyperparameters.",regressor,cash,cash_full,apdtm5_hparams,200,42,
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,fit+gen,18,0.9834303070219068,0.9607292822512254,0.010570406301101211,0.010487176953416479,2.0,2.0,16927.444444444445,"CASH regressor, full CASH dataset, APDTM-compatible algorithms with hyperparameters.",regressor,cash,cash_full,apdtm5_hparams,200,42,
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,fit+pre,18,0.9307868855189932,0.911186757373073,0.046859333504940995,0.04080251227941188,11.0,8.0,16927.444444444445,"CASH regressor, full CASH dataset, APDTM-compatible algorithms with hyperparameters.",regressor,cash,cash_full,apdtm5_hparams,200,42,
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,fit+sim,18,0.8850731722530167,0.9313906827045576,0.06527812432323332,0.018266882301012807,24.5,5.0,16927.444444444445,"CASH regressor, full CASH dataset, APDTM-compatible algorithms with hyperparameters.",regressor,cash,cash_full,apdtm5_hparams,200,42,
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,fitn,18,0.9970105747301842,0.9944316583328336,0.0025694708807066317,0.0025694708807066317,1.0,1.0,16927.444444444445,"CASH regressor, full CASH dataset, APDTM-compatible algorithms with hyperparameters.",regressor,cash,cash_full,apdtm5_hparams,200,42,
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,gen+sim,18,0.8245323533034996,0.8813681497833228,0.1014186017149159,0.024998289969559606,29.0,4.0,16927.444444444445,"CASH regressor, full CASH dataset, APDTM-compatible algorithms with hyperparameters.",regressor,cash,cash_full,apdtm5_hparams,200,42,
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,gene,18,0.9166111356896605,0.8872860363064002,0.03537344137539663,0.024690947644562956,12.0,8.0,16927.444444444445,"CASH regressor, full CASH dataset, APDTM-compatible algorithms with hyperparameters.",regressor,cash,cash_full,apdtm5_hparams,200,42,
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,mix-fit,18,0.9384754208579977,0.9249384088658879,0.03311077491168191,0.023437390946869356,9.5,6.0,16927.444444444445,"CASH regressor, full CASH dataset, APDTM-compatible algorithms with hyperparameters.",regressor,cash,cash_full,apdtm5_hparams,200,42,
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,mix-gen,18,0.8808594755684571,0.8523211278243239,0.053117873194462734,0.03170014070428692,21.0,6.0,16927.444444444445,"CASH regressor, full CASH dataset, APDTM-compatible algorithms with hyperparameters.",regressor,cash,cash_full,apdtm5_hparams,200,42,
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,mix-prec,18,0.9107004336444499,0.8781714917543776,0.04566723861364863,0.03307535544537727,9.0,4.0,16927.444444444445,"CASH regressor, full CASH dataset, APDTM-compatible algorithms with hyperparameters.",regressor,cash,cash_full,apdtm5_hparams,200,42,
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,mix-simp,18,0.8844490231976875,0.8993228397174694,0.05416307887931949,0.019622134844292812,18.0,7.0,16927.444444444445,"CASH regressor, full CASH dataset, APDTM-compatible algorithms with hyperparameters.",regressor,cash,cash_full,apdtm5_hparams,200,42,
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,pre+gen,18,0.8616301738474711,0.8485395053161231,0.06926549579890685,0.049709894066169553,14.0,7.0,16927.444444444445,"CASH regressor, full CASH dataset, APDTM-compatible algorithms with hyperparameters.",regressor,cash,cash_full,apdtm5_hparams,200,42,
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,pre+sim,18,0.8291309623592222,0.8689998855127078,0.11824733834758858,0.05609654292278898,7.0,4.0,16927.444444444445,"CASH regressor, full CASH dataset, APDTM-compatible algorithms with hyperparameters.",regressor,cash,cash_full,apdtm5_hparams,200,42,
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,prec,18,0.8930919143209215,0.9172236460479871,0.10136299903086285,0.07165785219640511,22.0,4.0,16927.444444444445,"CASH regressor, full CASH dataset, APDTM-compatible algorithms with hyperparameters.",regressor,cash,cash_full,apdtm5_hparams,200,42,
C3_cash_reg_cash_features_cash_full_clean_apdtm5_hparams,simp,18,0.7496144547717333,0.8265820621159063,0.20126975954024928,0.061002763689358926,34.0,4.5,16927.444444444445,"CASH regressor, full CASH dataset, APDTM-compatible algorithms with hyperparameters.",regressor,cash,cash_full,apdtm5_hparams,200,42,
C4_cash_reg_cash_features_cash_full_clean_all_algos_default,equal,18,0.7875064271084553,0.9134790817320602,0.11517283193203837,0.027184756032021123,99.5,1.0,1874.75,"CASH regressor, full CASH dataset, all CASH algorithms default representatives.",regressor,cash,cash_full,cash_all_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C4_cash_reg_cash_features_cash_full_clean_all_algos_default,fit+gen,18,0.9581085769477491,0.9851539207210092,0.0223264338158672,0.005756717721891976,7.0,1.0,1874.75,"CASH regressor, full CASH dataset, all CASH algorithms default representatives.",regressor,cash,cash_full,cash_all_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C4_cash_reg_cash_features_cash_full_clean_all_algos_default,fit+pre,18,0.8384476024308454,0.97000784709959,0.12081563672333662,0.014588518426771653,46.5,1.0,1874.75,"CASH regressor, full CASH dataset, all CASH algorithms default representatives.",regressor,cash,cash_full,cash_all_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C4_cash_reg_cash_features_cash_full_clean_all_algos_default,fit+sim,18,0.8531931979312106,0.9702814659350811,0.08254554789694313,0.006923266337199048,38.5,1.0,1874.75,"CASH regressor, full CASH dataset, all CASH algorithms default representatives.",regressor,cash,cash_full,cash_all_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C4_cash_reg_cash_features_cash_full_clean_all_algos_default,fitn,18,0.9974213683657795,0.9970696290906252,0.0018330455716152932,0.0018330455716152932,1.0,1.0,1874.75,"CASH regressor, full CASH dataset, all CASH algorithms default representatives.",regressor,cash,cash_full,cash_all_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C4_cash_reg_cash_features_cash_full_clean_all_algos_default,gen+sim,18,0.7556859656694992,0.8901902326199195,0.167623379752917,0.055428556187050476,52.5,1.0,1874.75,"CASH regressor, full CASH dataset, all CASH algorithms default representatives.",regressor,cash,cash_full,cash_all_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C4_cash_reg_cash_features_cash_full_clean_all_algos_default,gene,18,0.8722100499430865,0.953329720048916,0.06497431752547839,0.007396079566700125,41.0,1.0,1874.75,"CASH regressor, full CASH dataset, all CASH algorithms default representatives.",regressor,cash,cash_full,cash_all_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C4_cash_reg_cash_features_cash_full_clean_all_algos_default,mix-fit,18,0.8035959558998614,0.9456820722736564,0.11584987046575715,0.022453582387048518,84.0,1.0,1874.75,"CASH regressor, full CASH dataset, all CASH algorithms default representatives.",regressor,cash,cash_full,cash_all_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
C4_cash_reg_cash_features_cash_full_clean_all_algos_default,mix-gen,18,0.8328773648580811,0.9623115846769115,0.09337832038986062,0.01663498960367567,37.0,1.0,1874.75,"CASH regressor, full CASH dataset, all CASH algorithms default representatives.",regressor,cash,cash_full,cash_all_default,200,42,Default-only CASH rows prefer recorded v6_baseline_* rows; fallback is all-empty hyperparameters or nearest documented default when no baseline row exists.
